    0.0 0.00 -1.00 0.100E+01 
    0.0 0.00 -0.80 0.100E+01 
    0.0 0.00 -0.60 0.100E+01 
    0.0 0.00 -0.40 0.100E+01 
    0.0 0.00 -0.20 0.100E+01 
    0.0 0.00  0.00 0.100E+01 
    0.0 0.00  0.20 0.100E+01 
    0.0 0.00  0.40 0.100E+01 
    0.0 0.00  0.60 0.100E+01 
    0.0 0.00  0.80 0.100E+01 
    0.0 0.00  1.00 0.100E+01 
    0.0 0.20 -1.00 0.100E+01 
    0.0 0.20 -0.80 0.100E+01 
    0.0 0.20 -0.60 0.100E+01 
    0.0 0.20 -0.40 0.100E+01 
    0.0 0.20 -0.20 0.100E+01 
    0.0 0.20  0.00 0.100E+01 
    0.0 0.20  0.20 0.100E+01 
    0.0 0.20  0.40 0.100E+01 
    0.0 0.20  0.60 0.100E+01 
    0.0 0.20  0.80 0.100E+01 
    0.0 0.20  1.00 0.100E+01 
    0.0 0.40 -1.00 0.100E+01 
    0.0 0.40 -0.80 0.100E+01 
    0.0 0.40 -0.60 0.100E+01 
    0.0 0.40 -0.40 0.100E+01 
    0.0 0.40 -0.20 0.100E+01 
    0.0 0.40  0.00 0.100E+01 
    0.0 0.40  0.20 0.100E+01 
    0.0 0.40  0.40 0.100E+01 
    0.0 0.40  0.60 0.100E+01 
    0.0 0.40  0.80 0.100E+01 
    0.0 0.40  1.00 0.100E+01 
    0.0 0.60 -1.00 0.100E+01 
    0.0 0.60 -0.80 0.100E+01 
    0.0 0.60 -0.60 0.100E+01 
    0.0 0.60 -0.40 0.100E+01 
    0.0 0.60 -0.20 0.100E+01 
    0.0 0.60  0.00 0.100E+01 
    0.0 0.60  0.20 0.100E+01 
    0.0 0.60  0.40 0.100E+01 
    0.0 0.60  0.60 0.100E+01 
    0.0 0.60  0.80 0.100E+01 
    0.0 0.60  1.00 0.100E+01 
    0.0 0.80 -1.00 0.100E+01 
    0.0 0.80 -0.80 0.100E+01 
    0.0 0.80 -0.60 0.100E+01 
    0.0 0.80 -0.40 0.100E+01 
    0.0 0.80 -0.20 0.100E+01 
    0.0 0.80  0.00 0.100E+01 
    0.0 0.80  0.20 0.100E+01 
    0.0 0.80  0.40 0.100E+01 
    0.0 0.80  0.60 0.100E+01 
    0.0 0.80  0.80 0.100E+01 
    0.0 0.80  1.00 0.100E+01 
    0.0 0.90 -1.00 0.100E+01 
    0.0 0.90 -0.80 0.100E+01 
    0.0 0.90 -0.60 0.100E+01 
    0.0 0.90 -0.40 0.100E+01 
    0.0 0.90 -0.20 0.100E+01 
    0.0 0.90  0.00 0.100E+01 
    0.0 0.90  0.20 0.100E+01 
    0.0 0.90  0.40 0.100E+01 
    0.0 0.90  0.60 0.100E+01 
    0.0 0.90  0.80 0.100E+01 
    0.0 0.90  1.00 0.100E+01 
    0.0 0.95 -1.00 0.100E+01 
    0.0 0.95 -0.80 0.100E+01 
    0.0 0.95 -0.60 0.100E+01 
    0.0 0.95 -0.40 0.100E+01 
    0.0 0.95 -0.20 0.100E+01 
    0.0 0.95  0.00 0.100E+01 
    0.0 0.95  0.20 0.100E+01 
    0.0 0.95  0.40 0.100E+01 
    0.0 0.95  0.60 0.100E+01 
    0.0 0.95  0.80 0.100E+01 
    0.0 0.95  1.00 0.100E+01 
    0.0 0.99 -1.00 0.100E+01 
    0.0 0.99 -0.80 0.100E+01 
    0.0 0.99 -0.60 0.100E+01 
    0.0 0.99 -0.40 0.100E+01 
    0.0 0.99 -0.20 0.100E+01 
    0.0 0.99  0.00 0.100E+01 
    0.0 0.99  0.20 0.100E+01 
    0.0 0.99  0.40 0.100E+01 
    0.0 0.99  0.60 0.100E+01 
    0.0 0.99  0.80 0.100E+01 
    0.0 0.99  1.00 0.100E+01 
    0.0 1.00 -1.00 0.100E+01 
    0.0 1.00 -0.80 0.100E+01 
    0.0 1.00 -0.60 0.100E+01 
    0.0 1.00 -0.40 0.100E+01 
    0.0 1.00 -0.20 0.100E+01 
    0.0 1.00  0.00 0.100E+01 
    0.0 1.00  0.20 0.100E+01 
    0.0 1.00  0.40 0.100E+01 
    0.0 1.00  0.60 0.100E+01 
    0.0 1.00  0.80 0.100E+01 
    0.0 1.00  1.00 0.100E+01 
    0.1 0.00 -1.00 0.984E+00 
    0.1 0.00 -0.80 0.984E+00 
    0.1 0.00 -0.60 0.984E+00 
    0.1 0.00 -0.40 0.985E+00 
    0.1 0.00 -0.20 0.985E+00 
    0.1 0.00  0.00 0.983E+00 
    0.1 0.00  0.20 0.984E+00 
    0.1 0.00  0.40 0.984E+00 
    0.1 0.00  0.60 0.984E+00 
    0.1 0.00  0.80 0.984E+00 
    0.1 0.00  1.00 0.984E+00 
    0.1 0.20 -1.00 0.987E+00 
    0.1 0.20 -0.80 0.987E+00 
    0.1 0.20 -0.60 0.987E+00 
    0.1 0.20 -0.40 0.987E+00 
    0.1 0.20 -0.20 0.988E+00 
    0.1 0.20  0.00 0.987E+00 
    0.1 0.20  0.20 0.987E+00 
