 58  18  26   7 0.1000   5.00
  0.0900   2   0.0000   0.0000  0   0.0000
 0.111  3.765  4.334 0.33586800E+03
 0.119  3.764  4.324 0.53344050E+03
 0.157  3.761  4.270 0.15511490E+04
 0.194  3.753  4.204 0.25451060E+04
 0.222  3.745  4.140 0.33584470E+04
 0.242  3.741  4.108 0.37131700E+04
 0.303  3.750  4.079 0.39136170E+04
 0.400  3.765  4.044 0.39539980E+04
 0.417  3.766  4.032 0.39564500E+04
 0.419  3.765  4.026 0.39585960E+04
 0.457  3.754  3.942 0.40277240E+04
 0.509  3.730  3.794 0.43490650E+04
 0.465  3.690  3.678 0.45100210E+04
 0.450  3.674  3.630 0.45539210E+04
 0.518  3.657  3.494 0.46146760E+04
 0.570  3.653  3.426 0.46359970E+04
 0.713  3.644  3.248 0.46884080E+04
 0.818  3.638  3.120 0.47196150E+04
 0.921  3.632  2.993 0.47454690E+04
 1.027  3.626  2.861 0.47686990E+04
 1.129  3.620  2.735 0.47873720E+04
 1.225  3.613  2.611 0.48033030E+04
 1.328  3.606  2.480 0.48170080E+04
 1.439  3.597  2.335 0.48298530E+04
 1.546  3.589  2.194 0.48415450E+04
 1.671  3.578  2.026 0.48519960E+04
 1.788  3.568  1.870 0.48584350E+04
 1.892  3.559  1.731 0.48633920E+04
 2.003  3.549  1.577 0.48675320E+04
 2.104  3.539  1.440 0.48705400E+04
 2.211  3.529  1.288 0.48732760E+04
 2.334  3.517  1.120 0.48757790E+04
 2.451  3.503  0.945 0.48777380E+04
 2.556  3.493  0.799 0.48792400E+04
 2.672  3.476  0.616 0.48803860E+04
 2.765  3.460  0.460 0.48813210E+04
 2.858  3.449  0.325 0.48821270E+04
 2.966  3.434  0.154 0.48828860E+04
 3.062  3.420  0.002 0.48834610E+04
 3.161  3.405 -0.155 0.48839920E+04
 3.250  3.388 -0.312 0.48843990E+04
 3.332  3.373 -0.456 0.48847600E+04
  1.0000  45   0.4241   0.8525  0   0.0000
-0.023  3.735  4.349 0.00000000E+00
 0.108  3.765  4.337 0.24260000E+03
 0.111  3.765  4.334 0.33586800E+03
 0.157  3.761  4.270 0.15438200E+04
 0.193  3.753  4.205 0.25291200E+04
 0.221  3.745  4.143 0.33309900E+04
 0.238  3.742  4.112 0.36694400E+04
 0.242  3.741  4.108 0.37131700E+04
 0.288  3.747  4.084 0.39062700E+04
 0.382  3.763  4.054 0.39519800E+04
 0.415  3.766  4.036 0.39557000E+04
 0.417  3.766  4.032 0.39564500E+04
 0.417  3.765  4.029 0.39570200E+04
 0.451  3.756  3.956 0.39924400E+04
 0.494  3.743  3.860 0.42282200E+04
 0.514  3.726  3.774 0.43860700E+04
 0.507  3.712  3.728 0.44452600E+04
 0.456  3.685  3.667 0.45243300E+04
 0.446  3.675  3.639 0.45495900E+04
 0.509  3.658  3.506 0.46110200E+04
 0.637  3.648  3.339 0.46630400E+04
 0.756  3.642  3.196 0.47028700E+04
 0.875  3.635  3.050 0.47348500E+04
 0.995  3.628  2.901 0.47627100E+04
 1.125  3.620  2.740 0.47867000E+04
 1.251  3.611  2.578 0.48075400E+04
 1.367  3.603  2.430 0.48218000E+04
 1.489  3.593  2.269 0.48353900E+04
 1.609  3.584  2.111 0.48483800E+04
 1.737  3.572  1.936 0.48558500E+04
 1.862  3.562  1.772 0.48622300E+04
 1.982  3.551  1.605 0.48669200E+04
 2.107  3.539  1.436 0.48706300E+04
 2.228  3.527  1.264 0.48737100E+04
 2.342  3.516  1.109 0.48759400E+04
 2.452  3.503  0.944 0.48777500E+04
 2.564  3.492  0.788 0.48793500E+04
 2.673  3.476  0.614 0.48804000E+04
 2.777  3.458  0.440 0.48814400E+04
 2.892  3.446  0.277 0.48824100E+04
 2.995  3.429  0.106 0.48830700E+04
 3.105  3.414 -0.064 0.48837100E+04
 3.206  3.398 -0.229 0.48842200E+04
 3.296  3.378 -0.400 0.48845900E+04
 3.332  3.373 -0.456 0.48847600E+04
  1.1000  45   0.4217   0.9759  0   0.0000
 0.157  3.751  4.272 0.00000000E+00
 0.291  3.784  4.271 0.17194960E+03
 0.294  3.784  4.268 0.23931800E+03
 0.338  3.777  4.197 0.11142940E+04
 0.374  3.768  4.127 0.18303480E+04
 0.400  3.758  4.057 0.24145390E+04
 0.416  3.754  4.025 0.26621300E+04
 0.418  3.753  4.021 0.26941900E+04
 0.466  3.759  3.995 0.28598910E+04
 0.559  3.778  3.978 0.28994950E+04
 0.593  3.784  3.967 0.29026870E+04
 0.600  3.785  3.964 0.29033200E+04
 0.599  3.782  3.956 0.29043500E+04
 0.637  3.771  3.874 0.29233560E+04
 0.675  3.753  3.763 0.30512010E+04
 0.685  3.731  3.667 0.31379650E+04
 0.651  3.713  3.625 0.31719070E+04
 0.584  3.683  3.574 0.32196270E+04
 0.564  3.674  3.556 0.32354700E+04
 0.648  3.657  3.404 0.32791730E+04
 0.780  3.647  3.232 0.33154140E+04
 0.904  3.640  3.082 0.33426910E+04
 1.015  3.633  2.943 0.33647180E+04
 1.123  3.626  2.808 0.33843950E+04
 1.237  3.618  2.663 0.34019710E+04
 1.365  3.609  2.497 0.34174870E+04
 1.472  3.601  2.359 0.34281500E+04
 1.582  3.592  2.213 0.34385120E+04
 1.709  3.581  2.042 0.34486180E+04
 1.821  3.572  1.891 0.34544590E+04
 1.945  3.560  1.723 0.34595100E+04
 2.052  3.551  1.576 0.34633020E+04
 2.176  3.539  1.407 0.34663330E+04
 2.287  3.528  1.250 0.34688820E+04
 2.386  3.519  1.115 0.34707800E+04
 2.493  3.506  0.955 0.34723570E+04
 2.612  3.494  0.789 0.34737430E+04
 2.698  3.481  0.654 0.34746680E+04
 2.798  3.465  0.487 0.34756160E+04
 2.915  3.450  0.313 0.34765050E+04
 3.010  3.437  0.164 0.34771130E+04
 3.111  3.422  0.002 0.34777120E+04
 3.209  3.407 -0.154 0.34781990E+04
 3.289  3.394 -0.287 0.34785540E+04
 3.323  3.387 -0.347 0.34787200E+04
  1.1000  44   0.4217   0.9759  0   0.0000
 0.157  3.751  4.272 0.00000000E+00
 0.290  3.784  4.272 0.14599900E+03
 0.295  3.784  4.267 0.25020400E+03
 0.339  3.777  4.195 0.11370700E+04
 0.375  3.768  4.124 0.18591700E+04
 0.401  3.757  4.053 0.24465700E+04
 0.418  3.753  4.021 0.26941900E+04
