 62  22  20   7 0.0040   6.00
  0.0900   2   0.0000   0.0000  0   0.0000
-3.255  3.442  5.369 0.00000000E+00
-3.255  3.442  5.369 0.10000000E+06
  0.1000   2   0.0000   0.0000  0   0.0000
-3.007  3.478  5.312 0.00000000E+00
-3.007  3.478  5.312 0.10000000E+06
  0.1500   2   0.0000   0.0000  0   0.0000
-2.486  3.530  5.175 0.00000000E+00
-2.486  3.530  5.175 0.10000000E+06
  0.2000   2   0.0000   0.0000  0   0.0000
-2.205  3.549  5.095 0.00000000E+00
-2.205  3.549  5.095 0.10000000E+06
  0.3000   2   0.0000   0.0000  0   0.0000
-1.834  3.571  4.987 0.00000000E+00
-1.834  3.571  4.987 0.10000000E+06
  0.4000   2   0.0000   0.0000  0   0.0000
-1.578  3.584  4.909 0.00000000E+00
-1.578  3.584  4.909 0.10000000E+06
  0.5000   2   0.0000   0.0000  0   0.0000
-1.253  3.610  4.784 0.00000000E+00
-1.253  3.610  4.784 0.10000000E+06
  0.6000  39   0.4773   0.4773  0   0.0000
-1.012  3.644  4.750 0.00000000E+00
-0.991  3.646  4.736 0.27060200E+04
-0.950  3.652  4.719 0.84048400E+04
-0.906  3.658  4.702 0.14253900E+05
-0.857  3.666  4.682 0.20195400E+05
-0.799  3.674  4.659 0.26311700E+05
-0.724  3.685  4.627 0.32732800E+05
-0.619  3.699  4.578 0.39780700E+05
-0.530  3.709  4.530 0.44456400E+05
-0.366  3.724  4.426 0.50210200E+05
-0.307  3.728  4.380 0.51708000E+05
-0.281  3.728  4.358 0.52274000E+05
-0.228  3.729  4.309 0.53263500E+05
-0.102  3.723  4.156 0.54907600E+05
 0.065  3.704  3.912 0.55902800E+05
 0.084  3.702  3.887 0.55964500E+05
 0.222  3.696  3.725 0.56317100E+05
 0.243  3.695  3.701 0.56359700E+05
 0.428  3.692  3.502 0.56692200E+05
 0.608  3.689  3.311 0.56934700E+05
 0.790  3.685  3.113 0.57106600E+05
 0.971  3.681  2.917 0.57222200E+05
 1.152  3.676  2.714 0.57303600E+05
 1.298  3.671  2.549 0.57365200E+05
 1.297  3.671  2.550 0.57365800E+05
 1.332  3.670  2.510 0.57377400E+05
 1.512  3.663  2.303 0.57412900E+05
 1.690  3.656  2.096 0.57438100E+05
 1.867  3.647  1.885 0.57455700E+05
 2.063  3.636  1.645 0.57467700E+05
 2.245  3.624  1.415 0.57474600E+05
 2.421  3.612  1.188 0.57483000E+05
 2.601  3.597  0.951 0.57488000E+05
 2.777  3.585  0.727 0.57491700E+05
 2.948  3.570  0.493 0.57494500E+05
 3.117  3.554  0.260 0.57496700E+05
 3.287  3.535  0.014 0.57498200E+05
 3.354  3.532 -0.065 0.57498800E+05
 3.351  3.532 -0.060 0.57498801E+05
  0.7000  39   0.4782   0.4782  0   0.0000
-0.700  3.693  4.702 0.00000000E+00
-0.680  3.695  4.691 0.13224980E+04
-0.645  3.700  4.676 0.41258680E+04
-0.607  3.706  4.661 0.70510110E+04
-0.565  3.713  4.644 0.10067910E+05
-0.515  3.719  4.621 0.13228560E+05
-0.452  3.727  4.591 0.16629890E+05
-0.364  3.737  4.542 0.20504040E+05
-0.291  3.744  4.496 0.23171210E+05
-0.161  3.752  4.399 0.26675440E+05
-0.118  3.754  4.364 0.27631060E+05
-0.099  3.755  4.346 0.28001050E+05
-0.061  3.755  4.310 0.28665200E+05
 0.038  3.747  4.179 0.29824130E+05
 0.107  3.741  4.086 0.30637500E+05
 0.114  3.740  4.075 0.30694520E+05
 0.190  3.725  3.936 0.31049580E+05
 0.200  3.722  3.918 0.31096110E+05
 0.338  3.704  3.709 0.31500670E+05
 0.560  3.697  3.456 0.31789770E+05
 0.766  3.692  3.229 0.31979300E+05
 0.962  3.686  3.013 0.32100860E+05
