 66  24  34   7 0.0001   7.00
  0.0900   2   0.0000   0.0000  0   0.0000
 0.264  3.804  4.181 0.20533000E+05
 0.357  3.798  4.065 0.21040250E+05
 0.479  3.780  3.871 0.21480710E+05
 0.613  3.757  3.645 0.21739660E+05
 0.698  3.745  3.510 0.21842100E+05
 0.788  3.741  3.404 0.21908570E+05
 0.969  3.733  3.194 0.22029840E+05
 1.133  3.728  3.012 0.22112660E+05
 1.300  3.724  2.826 0.22174640E+05
 1.449  3.720  2.659 0.22215560E+05
 1.602  3.716  2.489 0.22246930E+05
 1.753  3.711  2.321 0.22270060E+05
 1.888  3.707  2.168 0.22287260E+05
 2.025  3.703  2.014 0.22302080E+05
 2.179  3.698  1.841 0.22311810E+05
 2.326  3.692  1.674 0.22318920E+05
 2.469  3.687  1.510 0.22324100E+05
 2.618  3.682  1.337 0.22328420E+05
 2.768  3.674  1.161 0.22331680E+05
 2.920  3.668  0.985 0.22334290E+05
 3.073  3.661  0.801 0.22336360E+05
 3.205  3.656  0.648 0.22337800E+05
  0.7000  34   0.4887   0.5723  0   0.0000
-0.525  3.752  4.762 0.00000000E+00
-0.468  3.759  4.732 0.27217300E+04
-0.403  3.767  4.700 0.61524790E+04
-0.339  3.774  4.664 0.90280900E+04
-0.275  3.780  4.626 0.11453900E+05
-0.210  3.786  4.582 0.13511500E+05
-0.141  3.791  4.534 0.15276600E+05
-0.061  3.796  4.474 0.16810500E+05
 0.021  3.800  4.407 0.18093000E+05
 0.175  3.804  4.271 0.19820400E+05
 0.222  3.804  4.225 0.20224500E+05
 0.236  3.804  4.211 0.20329900E+05
 0.264  3.804  4.181 0.20533000E+05
 0.317  3.802  4.121 0.20860600E+05
 0.421  3.792  3.975 0.21332400E+05
 0.549  3.766  3.747 0.21658700E+05
 0.558  3.765  3.731 0.21673800E+05
 0.698  3.745  3.510 0.21842100E+05
 0.863  3.737  3.315 0.21964600E+05
 1.027  3.731  3.129 0.22065300E+05
 1.191  3.727  2.948 0.22138500E+05
 1.352  3.722  2.768 0.22191900E+05
 1.511  3.718  2.589 0.22230700E+05
 1.672  3.714  2.412 0.22259500E+05
 1.831  3.708  2.232 0.22280300E+05
 1.991  3.704  2.053 0.22299800E+05
 2.151  3.699  1.873 0.22310400E+05
 2.312  3.693  1.690 0.22318400E+05
 2.474  3.687  1.504 0.22324300E+05
 2.635  3.681  1.318 0.22328900E+05
 2.797  3.673  1.126 0.22332300E+05
 2.958  3.667  0.941 0.22334900E+05
 3.115  3.659  0.750 0.22336900E+05
 3.206  3.656  0.646 0.22337800E+05
  0.8000  34   0.4870   0.6934  0   0.0000
-0.250  3.788  4.691 0.00000000E+00
-0.198  3.793  4.659 0.15540430E+04
-0.137  3.799  4.621 0.35322690E+04
-0.078  3.804  4.583 0.52110000E+04
-0.020  3.809  4.543 0.66456970E+04
 0.039  3.813  4.500 0.78812140E+04
 0.102  3.817  4.454 0.89575530E+04
 0.174  3.822  4.400 0.99095180E+04
 0.250  3.826  4.340 0.10715920E+05
 0.385  3.830  4.223 0.11840000E+05
 0.425  3.830  4.182 0.12102370E+05
 0.437  3.830  4.170 0.12171500E+05
 0.463  3.829  4.142 0.12310000E+05
 0.511  3.827  4.085 0.12535410E+05
 0.602  3.814  3.942 0.12867670E+05
 0.712  3.782  3.703 0.13106580E+05
 0.717  3.780  3.691 0.13117840E+05
 0.831  3.747  3.446 0.13250000E+05
 0.994  3.738  3.243 0.13336000E+05
 1.175  3.730  3.036 0.13405570E+05
 1.334  3.726  2.858 0.13455560E+05
 1.489  3.721  2.685 0.13492470E+05
 1.640  3.717  2.515 0.13519660E+05
 1.788  3.713  2.350 0.13540270E+05
 1.937  3.707  2.181 0.13555570E+05
 2.058  3.704  2.046 0.13570620E+05
 2.210  3.699  1.875 0.13579410E+05
 2.363  3.693  1.700 0.13586180E+05
 2.512  3.688  1.529 0.13591290E+05
 2.665  3.682  1.351 0.13595380E+05
 2.816  3.676  1.174 0.13598470E+05
 2.970  3.669  0.993 0.13600880E+05
 3.122  3.662  0.814 0.13602750E+05
 3.201  3.657  0.716 0.13603610E+05
  0.8000  35   0.4870   0.6934  0   0.0000
-0.250  3.788  4.691 0.00000000E+00
-0.193  3.794  4.656 0.16988600E+04
-0.128  3.800  4.615 0.38243600E+04
-0.064  3.805  4.574 0.55940300E+04
-0.002  3.810  4.530 0.70741700E+04
 0.061  3.814  4.484 0.83202700E+04
 0.129  3.819  4.434 0.93846600E+04
 0.210  3.824  4.373 0.10320100E+05
 0.284  3.827  4.311 0.11054100E+05
 0.385  3.830  4.223 0.11840000E+05
 0.423  3.830  4.185 0.12087900E+05
 0.437  3.830  4.170 0.12171500E+05
 0.464  3.829  4.140 0.12317600E+05
 0.520  3.826  4.074 0.12579800E+05
 0.611  3.813  3.928 0.12898300E+05
 0.720  3.779  3.684 0.13124100E+05
 0.750  3.766  3.600 0.13171800E+05
 0.831  3.747  3.446 0.13250000E+05
 0.986  3.738  3.252 0.13333000E+05
 1.150  3.731  3.063 0.13397600E+05
 1.310  3.727  2.885 0.13449500E+05
 1.470  3.722  2.706 0.13489100E+05
 1.631  3.717  2.525 0.13518400E+05
 1.790  3.713  2.348 0.13540500E+05
 1.949  3.707  2.167 0.13556800E+05
 2.040  3.704  2.065 0.13567000E+05
 2.036  3.705  2.071 0.13569100E+05
 2.109  3.703  1.989 0.13574100E+05
 2.269  3.697  1.808 0.13582500E+05
 2.427  3.691  1.626 0.13588700E+05
 2.587  3.685  1.442 0.13593600E+05
 2.749  3.679  1.254 0.13597300E+05
 2.910  3.671  1.061 0.13600100E+05
 3.072  3.665  0.876 0.13602200E+05
 3.200  3.657  0.717 0.13603600E+05
  0.9000  35   0.4846   0.8092  0   0.0000
-0.005  3.818  4.615 0.00000000E+00
 0.046  3.823  4.585 0.10367420E+04
 0.106  3.828  4.547 0.23496840E+04
 0.165  3.834  4.509 0.34565710E+04
 0.222  3.839  4.471 0.43936200E+04
 0.279  3.843  4.431 0.51939340E+04
 0.342  3.848  4.390 0.58878500E+04
 0.415  3.855  4.342 0.65067640E+04
 0.483  3.860  4.295 0.69989890E+04
 0.573  3.865  4.225 0.75373070E+04
 0.608  3.866  4.194 0.77091400E+04
 0.620  3.866  4.180 0.77636930E+04
 0.643  3.865  4.155 0.78597360E+04
 0.690  3.862  4.099 0.80346490E+04
 0.767  3.845  3.954 0.82527320E+04
 0.852  3.810  3.728 0.84152330E+04
 0.875  3.795  3.644 0.84506220E+04
 0.916  3.765  3.484 0.85118750E+04
 1.032  3.741  3.272 0.85845210E+04
 1.206  3.734  3.067 0.86408920E+04
 1.375  3.728  2.876 0.86853310E+04
 1.543  3.723  2.688 0.87186900E+04
 1.708  3.718  2.501 0.87430120E+04
 1.868  3.713  2.321 0.87612480E+04
 2.014  3.708  2.155 0.87748010E+04
 2.111  3.704  2.046 0.87833300E+04
 2.089  3.706  2.073 0.87861880E+04
 2.168  3.703  1.983 0.87903810E+04
 2.317  3.699  1.815 0.87974700E+04
 2.460  3.693  1.651 0.88028520E+04
 2.613  3.687  1.472 0.88072260E+04
 2.768  3.681  1.294 0.88105880E+04
 2.922  3.673  1.111 0.88131750E+04
 3.073  3.667  0.935 0.88151600E+04
 3.191  3.661  0.792 0.88165120E+04
  0.9000  35   0.4846   0.8092  0   0.0000
-0.005  3.818  4.615 0.00000000E+00
 0.049  3.823  4.583 0.11020600E+04
 0.113  3.829  4.543 0.24967900E+04
 0.176  3.835  4.502 0.36548500E+04
 0.236  3.840  4.461 0.46211100E+04
 0.296  3.844  4.419 0.54296900E+04
 0.365  3.850  4.375 0.61183300E+04
 0.440  3.857  4.326 0.67029700E+04
 0.497  3.861  4.285 0.70941600E+04
 0.562  3.865  4.235 0.74827600E+04
 0.608  3.866  4.194 0.77091400E+04
 0.610  3.866  4.191 0.77206100E+04
 0.636  3.865  4.163 0.78341200E+04
 0.689  3.862  4.100 0.80326000E+04
 0.778  3.843  3.934 0.82829200E+04
 0.856  3.808  3.716 0.84226890E+04
 0.912  3.768  3.500 0.85060100E+04
 0.927  3.756  3.438 0.85294500E+04
 1.032  3.741  3.272 0.85845210E+04
 1.190  3.734  3.085 0.86366300E+04
 1.350  3.729  2.904 0.86800700E+04
 1.509  3.724  2.726 0.87135000E+04
 1.669  3.719  2.545 0.87382600E+04
 1.829  3.714  2.366 0.87575800E+04
 1.987  3.709  2.186 0.87723800E+04
 2.111  3.704  2.046 0.87833300E+04
 2.089  3.706  2.073 0.87861900E+04
 2.147  3.704  2.006 0.87893800E+04
 2.308  3.699  1.825 0.87971500E+04
 2.471  3.693  1.638 0.88032700E+04
 2.631  3.686  1.451 0.88077300E+04
 2.790  3.680  1.269 0.88110500E+04
 2.950  3.672  1.077 0.88136310E+04
 3.109  3.666  0.893 0.88156090E+04
 3.191  3.661  0.792 0.88165100E+04
  1.0000  35   0.4820   0.9223  0   0.0000
 0.211  3.849  4.569 0.00000000E+00
 0.259  3.855  4.543 0.72376420E+03
 0.320  3.861  4.511 0.16497120E+04
 0.377  3.868  4.480 0.24275350E+04
 0.433  3.874  4.449 0.30841540E+04
 0.490  3.881  4.419 0.36383370E+04
 0.554  3.889  4.388 0.41150380E+04
 0.623  3.897  4.352 0.45249000E+04
 0.675  3.902  4.318 0.48020480E+04
 0.737  3.905  4.269 0.50800600E+04
 0.780  3.906  4.229 0.52431100E+04
 0.782  3.906  4.226 0.52510530E+04
 0.807  3.905  4.197 0.53297750E+04
 0.857  3.900  4.127 0.54684240E+04
 0.937  3.877  3.957 0.56459940E+04
 1.008  3.827  3.687 0.57469230E+04
 1.050  3.774  3.430 0.58081450E+04
 1.058  3.758  3.360 0.58258300E+04
 1.157  3.743  3.200 0.58645590E+04
 1.306  3.734  3.013 0.59024380E+04
 1.463  3.728  2.835 0.59340910E+04
 1.617  3.723  2.661 0.59587970E+04
 1.770  3.719  2.487 0.59773750E+04
 1.927  3.713  2.311 0.59920280E+04
 2.078  3.708  2.140 0.60033760E+04
 2.186  3.704  2.017 0.60118510E+04
 2.145  3.706  2.065 0.60146290E+04
 2.202  3.704  2.000 0.60172620E+04
 2.354  3.699  1.828 0.60238050E+04
 2.508  3.694  1.653 0.60290680E+04
 2.655  3.688  1.482 0.60329990E+04
 2.802  3.681  1.311 0.60359990E+04
 2.951  3.675  1.133 0.60383850E+04
 3.102  3.669  0.956 0.60402550E+04
 3.179  3.666  0.868 0.60411200E+04
  1.0000  35   0.4820   0.9223  0   0.0000
 0.211  3.849  4.569 0.00000000E+00
 0.262  3.855  4.541 0.76656200E+03
 0.325  3.862  4.508 0.17340900E+04
 0.385  3.869  4.476 0.25363600E+04
 0.443  3.875  4.443 0.32022000E+04
 0.503  3.882  4.412 0.37561000E+04
 0.570  3.891  4.380 0.42257900E+04
 0.636  3.899  4.345 0.45978400E+04
 0.670  3.902  4.322 0.47765500E+04
 0.716  3.905  4.288 0.49931000E+04
 0.760  3.906  4.249 0.51721800E+04
 0.780  3.906  4.229 0.52431100E+04
 0.785  3.906  4.223 0.52619400E+04
 0.840  3.904  4.160 0.54285200E+04
 0.926  3.884  3.995 0.56292600E+04
 0.991  3.844  3.771 0.57269500E+04
 1.030  3.804  3.572 0.57740600E+04
 1.056  3.764  3.384 0.58192100E+04
 1.058  3.758  3.360 0.58258300E+04
 1.183  3.739  3.158 0.58747500E+04
 1.344  3.732  2.969 0.59109200E+04
 1.503  3.727  2.790 0.59418700E+04
 1.662  3.722  2.610 0.59654300E+04
 1.822  3.717  2.429 0.59830600E+04
 1.983  3.711  2.248 0.59968300E+04
 2.142  3.706  2.067 0.60078100E+04
 2.186  3.704  2.017 0.60118500E+04
 2.145  3.706  2.065 0.60146300E+04
 2.304  3.701  1.885 0.60219600E+04
 2.467  3.696  1.701 0.60279200E+04
 2.627  3.689  1.514 0.60324200E+04
 2.790  3.682  1.325 0.60358100E+04
 2.953  3.675  1.130 0.60384200E+04
 3.114  3.668  0.942 0.60404000E+04
 3.179  3.666  0.868 0.60411200E+04
  1.1000  35   0.4794   1.0327  0   0.0000
 0.402  3.885  4.565 0.00000000E+00
 0.445  3.892  4.548 0.49808320E+03
 0.501  3.900  4.525 0.11378940E+04
 0.553  3.907  4.501 0.16784240E+04
 0.604  3.913  4.474 0.21348640E+04
 0.657  3.920  4.447 0.25213360E+04
 0.714  3.926  4.420 0.28559470E+04
 0.767  3.933  4.391 0.31273220E+04
 0.796  3.935  4.372 0.32602020E+04
 0.833  3.938  4.345 0.34241990E+04
 0.882  3.942  4.312 0.35609620E+04
 0.901  3.942  4.294 0.36145800E+04
 0.906  3.942  4.289 0.36319750E+04
 0.960  3.939  4.225 0.37866810E+04
 1.051  3.921  4.060 0.39727070E+04
 1.116  3.885  3.851 0.40627260E+04
 1.157  3.833  3.600 0.41058390E+04
 1.173  3.766  3.315 0.41469860E+04
 1.173  3.757  3.281 0.41531700E+04
 1.300  3.739  3.085 0.41890930E+04
 1.445  3.732  2.908 0.42162050E+04
 1.602  3.727  2.730 0.42397470E+04
 1.753  3.721  2.558 0.42579450E+04
 1.902  3.716  2.389 0.42718790E+04
 2.055  3.711  2.217 0.42829930E+04
 2.193  3.707  2.060 0.42920490E+04
 2.243  3.705  2.002 0.42954400E+04
 2.184  3.707  2.071 0.42980500E+04
 2.342  3.702  1.891 0.43044080E+04
 2.494  3.696  1.718 0.43096780E+04
 2.646  3.690  1.542 0.43137380E+04
 2.798  3.684  1.366 0.43168620E+04
 2.952  3.678  1.187 0.43193190E+04
 3.102  3.670  1.006 0.43212200E+04
 3.165  3.668  0.933 0.43219200E+04
  1.1000  35   0.4794   1.0327  0   0.0000
 0.402  3.885  4.565 0.00000000E+00
 0.450  3.893  4.546 0.55289700E+03
 0.511  3.902  4.521 0.12559000E+04
 0.569  3.909  4.493 0.18364600E+04
 0.626  3.916  4.462 0.23162200E+04
 0.686  3.923  4.433 0.27120900E+04
 0.750  3.931  4.402 0.30450400E+04
 0.811  3.937  4.362 0.33327700E+04
 0.841  3.938  4.338 0.34601300E+04
 0.883  3.942  4.311 0.35646900E+04
 0.901  3.942  4.294 0.36145800E+04
 0.914  3.942  4.281 0.36574700E+04
 0.934  3.941  4.257 0.37212200E+04
 0.981  3.938  4.199 0.38414300E+04
 1.068  3.917  4.027 0.40039800E+04
 1.126  3.878  3.814 0.40751200E+04
 1.154  3.839  3.628 0.41025100E+04
 1.175  3.794  3.428 0.41264700E+04
 1.173  3.757  3.281 0.41531700E+04
 1.176  3.754  3.267 0.41564600E+04
 1.328  3.736  3.044 0.41964200E+04
 1.493  3.730  2.852 0.42243700E+04
 1.656  3.725  2.670 0.42474000E+04
 1.814  3.719  2.488 0.42646100E+04
 1.974  3.714  2.309 0.42778100E+04
 2.134  3.709  2.127 0.42880800E+04
 2.243  3.705  2.002 0.42954400E+04
 2.184  3.707  2.071 0.42980500E+04
 2.292  3.704  1.948 0.43025400E+04
 2.451  3.698  1.768 0.43084500E+04
 2.611  3.692  1.583 0.43129800E+04
 2.770  3.685  1.398 0.43164000E+04
 2.931  3.679  1.212 0.43190500E+04
 3.089  3.671  1.021 0.43210700E+04
 3.165  3.668  0.933 0.43219200E+04
  1.2000  35   0.4759   1.1417  0   0.0000
 0.570  3.925  4.593 0.00000000E+00
 0.613  3.930  4.571 0.38375810E+03
 0.669  3.938  4.545 0.87738150E+03
 0.721  3.944  4.519 0.12907460E+04
 0.773  3.950  4.491 0.16371270E+04
 0.826  3.957  4.464 0.19269630E+04
 0.881  3.963  4.435 0.21752460E+04
 0.933  3.967  4.398 0.23937930E+04
 0.956  3.967  4.375 0.24923900E+04
 0.979  3.967  4.353 0.25758700E+04
 1.007  3.971  4.341 0.26204290E+04
 1.037  3.974  4.322 0.26577500E+04
 1.059  3.972  4.294 0.27116740E+04
 1.112  3.963  4.203 0.28128620E+04
 1.188  3.948  4.066 0.29500730E+04
 1.243  3.910  3.860 0.30113300E+04
 1.269  3.869  3.671 0.30349850E+04
 1.288  3.807  3.403 0.30557240E+04
 1.277  3.758  3.218 0.30789980E+04
 1.275  3.753  3.201 0.30819300E+04
 1.426  3.736  2.982 0.31135770E+04
 1.581  3.729  2.801 0.31356590E+04
 1.742  3.724  2.619 0.31540740E+04
 1.895  3.719  2.445 0.31679500E+04
 2.048  3.714  2.272 0.31787200E+04
 2.195  3.709  2.105 0.31872480E+04
 2.301  3.705  1.983 0.31934700E+04
 2.233  3.708  2.063 0.31957900E+04
 2.327  3.704  1.955 0.31995820E+04
 2.481  3.699  1.781 0.32046890E+04
 2.631  3.694  1.608 0.32086840E+04
 2.780  3.688  1.434 0.32117810E+04
 2.931  3.682  1.259 0.32142410E+04
 3.078  3.674  1.083 0.32161630E+04
 3.147  3.671  1.000 0.32169800E+04
  1.2000  38   0.4759   1.1417  0   0.0000
 0.570  3.925  4.593 0.00000000E+00
 0.618  3.931  4.568 0.42713600E+03
 0.678  3.939  4.541 0.95667500E+03
 0.734  3.945  4.512 0.13919800E+04
 0.791  3.952  4.482 0.17490500E+04
 0.849  3.960  4.453 0.20409700E+04
 0.907  3.966  4.420 0.22839400E+04
 0.940  3.967  4.392 0.24256400E+04
 0.955  3.967  4.376 0.24892000E+04
 0.966  3.967  4.364 0.25331500E+04
 0.979  3.967  4.353 0.25758700E+04
 1.021  3.973  4.335 0.26434600E+04
 1.037  3.974  4.322 0.26577500E+04
 1.050  3.973  4.306 0.26876700E+04
 1.066  3.972  4.285 0.27306700E+04
 1.194  3.947  4.056 0.29605800E+04
 1.246  3.907  3.846 0.30148200E+04
 1.273  3.861  3.636 0.30389600E+04
 1.286  3.815  3.438 0.30527200E+04
 1.290  3.794  3.351 0.30602100E+04
 1.285  3.772  3.269 0.30699600E+04
 1.275  3.753  3.201 0.30819300E+04
 1.337  3.741  3.089 0.30992500E+04
 1.373  3.738  3.045 0.31054500E+04
 1.531  3.731  2.857 0.31296600E+04
 1.696  3.726  2.672 0.31495900E+04
 1.855  3.720  2.490 0.31649800E+04
 2.015  3.715  2.310 0.31767800E+04
 2.174  3.710  2.128 0.31860500E+04
 2.301  3.705  1.983 0.31934700E+04
 2.233  3.708  2.063 0.31957900E+04
 2.333  3.704  1.948 0.31998100E+04
 2.495  3.699  1.765 0.32051500E+04
 2.657  3.693  1.578 0.32093600E+04
 2.818  3.686  1.389 0.32125300E+04
 2.978  3.680  1.205 0.32149600E+04
 3.135  3.671  1.014 0.32168400E+04
 3.147  3.671  1.000 0.32169800E+04
  1.3000  38   0.4731   1.2486  0   0.0000
 0.729  3.960  4.611 0.00000000E+00
 0.767  3.965  4.589 0.29147410E+03
 0.819  3.971  4.563 0.66059630E+03
 0.869  3.976  4.537 0.96931650E+03
 0.918  3.982  4.510 0.12267650E+04
 0.968  3.989  4.485 0.14411920E+04
 1.015  3.993  4.455 0.16232440E+04
 1.044  3.994  4.432 0.17311100E+04
 1.068  3.993  4.403 0.18196490E+04
 1.084  3.992  4.383 0.18799170E+04
 1.100  3.990  4.359 0.19379400E+04
 1.141  3.998  4.350 0.19967520E+04
 1.168  4.002  4.339 0.20090200E+04
 1.186  4.000  4.313 0.20300680E+04
 1.204  3.995  4.277 0.20602730E+04
 1.312  3.968  4.061 0.22252730E+04
 1.358  3.926  3.841 0.22653050E+04
 1.381  3.878  3.629 0.22833200E+04
 1.388  3.828  3.423 0.22937130E+04
 1.390  3.802  3.315 0.22994200E+04
 1.382  3.778  3.230 0.23072490E+04
 1.363  3.753  3.146 0.23170300E+04
 1.422  3.741  3.040 0.23309990E+04
 1.453  3.738  2.998 0.23360030E+04
 1.611  3.731  2.810 0.23556830E+04
 1.767  3.725  2.634 0.23721420E+04
 1.923  3.720  2.456 0.23850790E+04
 2.078  3.715  2.281 0.23950450E+04
 2.230  3.710  2.109 0.24029900E+04
 2.351  3.705  1.969 0.24093100E+04
 2.271  3.709  2.063 0.24115800E+04
 2.374  3.705  1.946 0.24150110E+04
 2.521  3.700  1.778 0.24196710E+04
 2.673  3.694  1.602 0.24234430E+04
 2.821  3.687  1.428 0.24263530E+04
 2.972  3.682  1.254 0.24286360E+04
 3.121  3.674  1.077 0.24304340E+04
 3.131  3.674  1.064 0.24305700E+04
  1.3000  38   0.4731   1.2486  0   0.0000
 0.729  3.960  4.611 0.00000000E+00
 0.769  3.965  4.588 0.30859200E+03
 0.827  3.972  4.559 0.71926100E+03
 0.883  3.978  4.529 0.10546500E+04
 0.939  3.985  4.499 0.13269400E+04
 0.995  3.992  4.471 0.15477500E+04
 1.042  3.994  4.435 0.17222200E+04
 1.044  3.994  4.432 0.17311100E+04
 1.085  3.992  4.381 0.18848600E+04
 1.100  3.990  4.359 0.19379400E+04
 1.105  3.990  4.356 0.19498800E+04
 1.142  3.998  4.350 0.19979800E+04
 1.168  4.002  4.339 0.20090200E+04
 1.179  4.001  4.324 0.20163500E+04
 1.189  3.999  4.307 0.20370200E+04
 1.310  3.970  4.070 0.22236600E+04
 1.357  3.928  3.852 0.22643500E+04
 1.380  3.882  3.646 0.22824600E+04
 1.388  3.830  3.430 0.22933600E+04
 1.390  3.802  3.315 0.22994200E+04
 1.389  3.788  3.263 0.23033700E+04
 1.363  3.753  3.146 0.23170300E+04
 1.368  3.748  3.123 0.23206200E+04
 1.438  3.739  3.016 0.23340100E+04
 1.524  3.734  2.911 0.23453600E+04
 1.684  3.728  2.727 0.23642400E+04
 1.844  3.723  2.547 0.23794900E+04
 2.002  3.717  2.366 0.23906600E+04
 2.161  3.713  2.188 0.23998100E+04
 2.322  3.706  2.002 0.24072700E+04
 2.351  3.705  1.969 0.24093100E+04
 2.271  3.709  2.063 0.24115800E+04
 2.484  3.701  1.821 0.24187000E+04
 2.645  3.695  1.635 0.24228700E+04
 2.806  3.688  1.446 0.24261200E+04
 2.965  3.682  1.263 0.24285500E+04
 3.124  3.674  1.073 0.24304700E+04
 3.131  3.674  1.064 0.24305700E+04
  1.4000  38   0.4697   1.3548  0   0.0000
 0.867  3.992  4.634 0.00000000E+00
 0.901  3.995  4.609 0.22245440E+03
 0.953  4.001  4.580 0.52280540E+03
 1.003  4.006  4.552 0.77180730E+03
 1.053  4.012  4.526 0.97708850E+03
 1.100  4.017  4.498 0.11462940E+04
 1.141  4.019  4.468 0.12819200E+04
 1.144  4.019  4.464 0.12922700E+04
 1.196  4.014  4.390 0.14687620E+04
 1.216  4.011  4.359 0.15286310E+04
 1.221  4.011  4.353 0.15420200E+04
 1.258  4.020  4.355 0.15795010E+04
 1.290  4.028  4.352 0.15880300E+04
 1.302  4.025  4.331 0.15929700E+04
 1.315  4.022  4.303 0.16068450E+04
 1.416  3.993  4.085 0.17350470E+04
 1.454  3.953  3.889 0.17639420E+04
 1.472  3.914  3.717 0.17770060E+04
 1.479  3.874  3.549 0.17849110E+04
 1.483  3.847  3.438 0.17893100E+04
 1.479  3.811  3.297 0.17938730E+04
 1.440  3.751  3.097 0.18098800E+04
 1.456  3.749  3.071 0.18128460E+04
 1.515  3.739  2.973 0.18239180E+04
 1.593  3.735  2.875 0.18335790E+04
 1.752  3.728  2.692 0.18497680E+04
 1.911  3.723  2.510 0.18628690E+04
 2.059  3.718  2.343 0.18725740E+04
 2.216  3.713  2.167 0.18806260E+04
 2.369  3.707  1.987 0.18872400E+04
 2.397  3.706  1.956 0.18890700E+04
 2.312  3.709  2.057 0.18909400E+04
 2.514  3.703  1.826 0.18970070E+04
 2.661  3.696  1.656 0.19006780E+04
 2.812  3.690  1.480 0.19036300E+04
 2.960  3.685  1.309 0.19058930E+04
 3.104  3.678  1.140 0.19077330E+04
 3.112  3.678  1.131 0.19078300E+04
  1.4000  37   0.4697   1.3548  0   0.0000
 0.867  3.992  4.634 0.00000000E+00
 0.906  3.995  4.605 0.25356700E+03
 0.963  4.002  4.575 0.57966600E+03
 1.018  4.008  4.544 0.84345800E+03
 1.073  4.014  4.516 0.10557200E+04
 1.125  4.019  4.482 0.12274800E+04
 1.141  4.019  4.468 0.12819200E+04
 1.167  4.018  4.437 0.13707200E+04
 1.203  4.013  4.379 0.14912300E+04
 1.218  4.011  4.356 0.15348900E+04
 1.221  4.011  4.353 0.15420200E+04
 1.256  4.020  4.355 0.15789900E+04
 1.290  4.028  4.352 0.15880300E+04
 1.297  4.027  4.342 0.15897100E+04
 1.307  4.024  4.321 0.15960700E+04
 1.416  3.993  4.085 0.17351500E+04
 1.455  3.952  3.883 0.17647900E+04
 1.475  3.908  3.690 0.17790300E+04
 1.481  3.858  3.483 0.17876500E+04
 1.483  3.847  3.438 0.17893100E+04
 1.479  3.810  3.292 0.17940200E+04
 1.458  3.767  3.142 0.18039000E+04
