 64  28  24   7 0.0500   7.00
  0.0900   2   0.0000   0.0000  0   0.0000
-3.260  3.412  5.257 0.00000000E+00
-3.260  3.412  5.257 0.10000000E+06
  0.1000   2   0.0000   0.0000  0   0.0000
-3.098  3.434  5.226 0.00000000E+00
-3.098  3.434  5.226 0.10000000E+06
  0.1500   2   0.0000   0.0000  0   0.0000
-2.625  3.482  5.120 0.00000000E+00
-2.625  3.482  5.120 0.10000000E+06
  0.2000   2   0.0000   0.0000  0   0.0000
-2.351  3.501  5.050 0.00000000E+00
-2.351  3.501  5.050 0.10000000E+06
  0.3000   2   0.0000   0.0000  0   0.0000
-2.009  3.516  4.941 0.00000000E+00
-2.009  3.516  4.941 0.10000000E+06
  0.4000   2   0.0000   0.0000  0   0.0000
-1.785  3.525  4.879 0.00000000E+00
-1.785  3.525  4.879 0.10000000E+06
  0.5000   2   0.0000   0.0000  0   0.0000
-1.578  3.534  4.807 0.00000000E+00
-1.578  3.534  4.807 0.10000000E+06
  0.6000  51   0.4522   0.4513  0   0.0000
-1.232  3.576  4.697 0.00000000E+00
-1.187  3.582  4.677 0.86351700E+04
-1.137  3.590  4.659 0.18645200E+05
-1.078  3.599  4.637 0.29058500E+05
-1.002  3.610  4.604 0.40074900E+05
-0.896  3.624  4.554 0.52029800E+05
-0.817  3.633  4.514 0.58844100E+05
-0.719  3.645  4.461 0.65217300E+05
-0.662  3.651  4.427 0.68071700E+05
-0.634  3.653  4.408 0.69299400E+05
-0.516  3.658  4.308 0.73179600E+05
-0.505  3.658  4.298 0.73430100E+05
-0.397  3.652  4.169 0.75319600E+05
-0.305  3.645  4.050 0.76077700E+05
-0.279  3.644  4.019 0.76217800E+05
-0.181  3.641  3.909 0.76606400E+05
-0.144  3.641  3.870 0.76719900E+05
-0.011  3.640  3.736 0.77048800E+05
 0.113  3.640  3.611 0.77294100E+05
 0.236  3.640  3.487 0.77488900E+05
 0.358  3.638  3.358 0.77645700E+05
 0.480  3.636  3.228 0.77775000E+05
 0.600  3.633  3.096 0.77875000E+05
 0.720  3.630  2.961 0.77952700E+05
 0.839  3.626  2.827 0.78025300E+05
 0.876  3.625  2.786 0.78054500E+05
 0.893  3.625  2.770 0.78083900E+05
 0.960  3.622  2.691 0.78108200E+05
 1.080  3.617  2.551 0.78144100E+05
 1.199  3.611  2.406 0.78173000E+05
 1.324  3.604  2.253 0.78196700E+05
 1.446  3.597  2.105 0.78214990E+05
 1.563  3.589  1.955 0.78228990E+05
 1.688  3.582  1.805 0.78241600E+05
 1.806  3.574  1.653 0.78250700E+05
 1.924  3.563  1.492 0.78258600E+05
 2.048  3.553  1.328 0.78264400E+05
 2.164  3.541  1.162 0.78269000E+05
 2.280  3.530  1.002 0.78272600E+05
 2.400  3.514  0.817 0.78275600E+05
 2.520  3.501  0.646 0.78278000E+05
 2.636  3.487  0.474 0.78280000E+05
 2.743  3.473  0.310 0.78281400E+05
 2.853  3.458  0.141 0.78282700E+05
 2.953  3.439 -0.035 0.78283700E+05
 3.052  3.421 -0.206 0.78284500E+05
 3.152  3.403 -0.379 0.78285300E+05
 3.260  3.388 -0.544 0.78286100E+05
 3.371  3.376 -0.705 0.78286600E+05
 3.395  3.373 -0.739 0.78286700E+05
 3.395  3.373 -0.740 0.78286701E+05
  0.7000  51   0.4513   0.4513  0   0.0000
-0.936  3.620  4.647 0.00000000E+00
-0.897  3.626  4.630 0.43333300E+04
-0.853  3.632  4.611 0.94257560E+04
-0.801  3.640  4.590 0.14819710E+05
-0.735  3.650  4.563 0.20645010E+05
-0.643  3.662  4.522 0.27155710E+05
-0.581  3.670  4.490 0.30992480E+05
-0.505  3.678  4.445 0.34749330E+05
-0.463  3.681  4.416 0.36500000E+05
-0.443  3.682  4.401 0.37271670E+05
-0.356  3.686  4.329 0.39834700E+05
-0.347  3.686  4.319 0.40033000E+05
-0.272  3.682  4.228 0.41603620E+05
-0.222  3.675  4.152 0.42285670E+05
-0.213  3.674  4.137 0.42420350E+05
-0.183  3.670  4.091 0.42832640E+05
-0.167  3.667  4.067 0.42966400E+05
-0.085  3.656  3.942 0.43390260E+05
 0.049  3.650  3.782 0.43722720E+05
 0.201  3.648  3.620 0.43972880E+05
 0.359  3.646  3.453 0.44160010E+05
 0.510  3.642  3.289 0.44303190E+05
 0.657  3.638  3.127 0.44407260E+05
 0.799  3.634  2.967 0.44483270E+05
 0.932  3.629  2.815 0.44550750E+05
 0.971  3.628  2.770 0.44577600E+05
 0.964  3.629  2.781 0.44596400E+05
 1.028  3.626  2.706 0.44616800E+05
 1.140  3.621  2.574 0.44647450E+05
 1.253  3.615  2.438 0.44672610E+05
 1.367  3.608  2.296 0.44693630E+05
 1.479  3.602  2.158 0.44710320E+05
 1.591  3.596  2.019 0.44723270E+05
 1.716  3.586  1.860 0.44734960E+05
 1.831  3.579  1.716 0.44743490E+05
 1.965  3.569  1.540 0.44750730E+05
 2.080  3.559  1.383 0.44756010E+05
 2.195  3.548  1.225 0.44760260E+05
 2.308  3.535  1.065 0.44763590E+05
 2.422  3.522  0.899 0.44766400E+05
 2.538  3.508  0.726 0.44768680E+05
 2.657  3.495  0.553 0.44770570E+05
 2.757  3.483  0.403 0.44771900E+05
 2.865  3.468  0.236 0.44773150E+05
 2.961  3.452  0.076 0.44774120E+05
 3.056  3.434 -0.091 0.44774900E+05
 3.169  3.413 -0.287 0.44775670E+05
 3.287  3.394 -0.480 0.44776420E+05
 3.372  3.382 -0.613 0.44776900E+05
 3.390  3.380 -0.641 0.44777000E+05
 3.393  3.379 -0.646 0.44777001E+05
  0.7000  49   0.4513   0.4513  0   0.0000
-0.936  3.620  4.647 0.00000000E+00
-0.890  3.627  4.627 0.50915100E+04
-0.840  3.634  4.605 0.10981100E+05
-0.780  3.643  4.581 0.16948900E+05
-0.706  3.654  4.552 0.23004000E+05
-0.614  3.666  4.508 0.29102100E+05
-0.557  3.673  4.477 0.32337500E+05
-0.493  3.679  4.438 0.35302800E+05
-0.445  3.682  4.403 0.37190300E+05
-0.418  3.684  4.383 0.38084500E+05
-0.356  3.686  4.329 0.39834700E+05
-0.290  3.684  4.256 0.41356900E+05
-0.177  3.669  4.083 0.42908800E+05
-0.105  3.658  3.969 0.43320400E+05
-0.070  3.655  3.922 0.43443800E+05
-0.009  3.652  3.847 0.43601700E+05
 0.050  3.650  3.781 0.43725400E+05
 0.179  3.648  3.644 0.43944200E+05
 0.299  3.647  3.517 0.44097300E+05
 0.426  3.644  3.381 0.44229900E+05
 0.550  3.641  3.246 0.44337700E+05
 0.671  3.638  3.112 0.44416300E+05
 0.793  3.634  2.974 0.44480500E+05
 0.914  3.630  2.835 0.44538800E+05
 0.971  3.628  2.770 0.44577600E+05
 0.964  3.629  2.781 0.44596400E+05
 1.048  3.625  2.682 0.44623300E+05
 1.177  3.620  2.531 0.44657100E+05
 1.299  3.612  2.381 0.44682100E+05
 1.423  3.605  2.226 0.44703200E+05
 1.546  3.599  2.078 0.44718800E+05
 1.662  3.590  1.927 0.44730300E+05
 1.782  3.582  1.778 0.44740600E+05
 1.902  3.575  1.627 0.44747600E+05
 2.019  3.564  1.465 0.44753400E+05
 2.139  3.554  1.305 0.44758500E+05
 2.260  3.540  1.132 0.44762300E+05
 2.375  3.529  0.972 0.44765400E+05
 2.487  3.513  0.797 0.44767800E+05
 2.603  3.502  0.635 0.44769800E+05
 2.715  3.488  0.465 0.44771400E+05
 2.822  3.474  0.304 0.44772700E+05
 2.926  3.459  0.139 0.44773800E+05
 3.026  3.440 -0.038 0.44774700E+05
 3.130  3.420 -0.222 0.44775400E+05
 3.231  3.402 -0.391 0.44776100E+05
 3.335  3.387 -0.556 0.44776700E+05
 3.390  3.380 -0.641 0.44777000E+05
 3.393  3.379 -0.646 0.44777001E+05
  0.8000  49   0.4509   0.5051  0   0.0000
-0.671  3.662  4.607 0.00000000E+00
-0.625  3.670  4.590 0.27412330E+04
-0.576  3.677  4.571 0.59118760E+04
-0.524  3.684  4.547 0.91678650E+04
-0.462  3.691  4.517 0.12550370E+05
-0.389  3.700  4.474 0.16082620E+05
-0.344  3.703  4.444 0.18021260E+05
-0.295  3.706  4.407 0.19852620E+05
-0.256  3.708  4.375 0.21048960E+05
-0.234  3.709  4.357 0.21625690E+05
-0.187  3.709  4.312 0.22782100E+05
-0.133  3.707  4.248 0.23844060E+05
